"EEID"	"Full Name"	"Job Title"	"Department"	"Business Unit"	"Gender"	"Ethnicity"	"Age"	"Hire Date"	"Annual Salary"	"Bonus %"	"Country"	"City"	"Exit Date"
"E02857"	"Valentina Davis"	"Analyst"	"Sales"	"Speciality Products"	"Female"	"Caucasian"	"33"	"Sun Apr 13 2014 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"46878"	"0"	"United States"	"Miami"	""
"E04938"	"Brooklyn Daniels"	"Analyst"	"Marketing"	"Speciality Products"	"Female"	"Caucasian"	"64"	"Mon Feb 10 2003 00:00:00 GMT-0500 (アメリカ東部標準時)"	"57032"	"0"	"United States"	"Miami"	""
"E04952"	"Paisley Gomez"	"Sr. Analyst"	"Sales"	"Manufacturing"	"Female"	"Latino"	"57"	"Tue Oct 02 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"98150"	"0"	"Brazil"	"Rio de Janerio"	""
"E02420"	"Madison Li"	"Director"	"Marketing"	"Manufacturing"	"Female"	"Asian"	"35"	"Mon Mar 06 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"171426"	"0.15"	"China"	"Beijing"	"Fri Sep 22 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E01639"	"Everleigh Simmons"	"Analyst"	"Finance"	"Manufacturing"	"Female"	"Caucasian"	"55"	"Fri Apr 16 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"48266"	"0"	"United States"	"Chicago"	""
"E03947"	"Logan Soto"	"Vice President"	"Finance"	"Research & Development"	"Male"	"Latino"	"36"	"Sat Aug 18 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"223404"	"0.32"	"United States"	"Columbus"	""
"E04535"	"Charlotte Vo"	"System Administrator"	"IT"	"Speciality Products"	"Female"	"Asian"	"57"	"Fri Jan 10 2014 00:00:00 GMT-0500 (アメリカ東部標準時)"	"74854"	"0"	"United States"	"Seattle"	""
"E00380"	"Alice Thompson"	"Vice President"	"Accounting"	"Speciality Products"	"Female"	"Caucasian"	"48"	"Wed Apr 25 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"217783"	"0.36"	"United States"	"Seattle"	""
"E01432"	"Peyton Garza"	"Systems Analyst"	"IT"	"Manufacturing"	"Female"	"Latino"	"53"	"Sun Aug 15 2004 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"44735"	"0"	"Brazil"	"Manaus"	""
"E02628"	"Nora Nelson"	"Analyst II"	"Finance"	"Manufacturing"	"Female"	"Caucasian"	"41"	"Tue Jan 09 2007 00:00:00 GMT-0500 (アメリカ東部標準時)"	"50685"	"0"	"United States"	"Columbus"	""
"E03578"	"Maverick Li"	"Analyst II"	"Sales"	"Research & Development"	"Male"	"Asian"	"34"	"Sat Mar 10 2018 00:00:00 GMT-0500 (アメリカ東部標準時)"	"58993"	"0"	"United States"	"Austin"	""
"E03563"	"Ian Barnes"	"Operations Engineer"	"Engineering"	"Corporate"	"Male"	"Caucasian"	"47"	"Mon Jun 08 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"115765"	"0"	"United States"	"Miami"	"Tue Feb 02 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E02781"	"Athena Vu"	"Director"	"Accounting"	"Manufacturing"	"Female"	"Asian"	"63"	"Tue Mar 06 2007 00:00:00 GMT-0500 (アメリカ東部標準時)"	"193044"	"0.15"	"United States"	"Miami"	""
"E04739"	"Ruby Washington"	"Analyst"	"Marketing"	"Research & Development"	"Female"	"Black"	"65"	"Fri Jun 17 2011 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"56686"	"0"	"United States"	"Seattle"	"Tue Jun 09 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E02665"	"Bella Butler"	"Sr. Manger"	"Finance"	"Manufacturing"	"Female"	"Black"	"33"	"Fri Oct 25 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"131652"	"0.11"	"United States"	"Seattle"	""
"E04132"	"Kinsley Henry"	"Director"	"Marketing"	"Manufacturing"	"Female"	"Black"	"45"	"Fri Feb 29 2008 00:00:00 GMT-0500 (アメリカ東部標準時)"	"150577"	"0.25"	"United States"	"Miami"	""
"E00276"	"Kennedy Romero"	"Engineering Manager"	"Engineering"	"Research & Development"	"Female"	"Latino"	"37"	"Thu Dec 27 2018 00:00:00 GMT-0500 (アメリカ東部標準時)"	"87359"	"0.11"	"Brazil"	"Rio de Janerio"	""
"E04277"	"Zoe Do"	"Analyst II"	"Sales"	"Speciality Products"	"Female"	"Asian"	"60"	"Wed Jan 08 2014 00:00:00 GMT-0500 (アメリカ東部標準時)"	"51877"	"0"	"China"	"Beijing"	""
"E03890"	"Everett Khan"	"Solutions Architect"	"IT"	"Manufacturing"	"Male"	"Asian"	"43"	"Wed Jan 18 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"86417"	"0"	"United States"	"Chicago"	""
"E02012"	"Anna Han"	"System Administrator"	"IT"	"Research & Development"	"Female"	"Asian"	"65"	"Thu May 08 2003 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"96548"	"0"	"United States"	"Austin"	""
"E02881"	"Leilani Sharma"	"Sr. Analyst"	"Accounting"	"Manufacturing"	"Female"	"Asian"	"43"	"Thu Jan 23 2014 00:00:00 GMT-0500 (アメリカ東部標準時)"	"92940"	"0"	"China"	"Chengdu"	""
"E03750"	"Jordan Cho"	"Analyst II"	"Accounting"	"Speciality Products"	"Male"	"Asian"	"28"	"Fri Aug 24 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"61410"	"0"	"United States"	"Phoenix"	""
"E00605"	"Nova Williams"	"Manager"	"Finance"	"Speciality Products"	"Female"	"Black"	"61"	"Sun Apr 25 2010 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"110302"	"0.06"	"United States"	"Miami"	""
"E04641"	"Scarlett Hill"	"Director"	"Engineering"	"Speciality Products"	"Female"	"Black"	"45"	"Sun Apr 22 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"187205"	"0.24"	"United States"	"Columbus"	"Mon Jun 20 2022 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E01019"	"Dominic Scott"	"Sr. Analyst"	"Sales"	"Corporate"	"Male"	"Caucasian"	"45"	"Wed Mar 16 2011 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"81687"	"0"	"United States"	"Phoenix"	""
"E01519"	"Anthony Marquez"	"Vice President"	"IT"	"Speciality Products"	"Male"	"Latino"	"54"	"Sat Aug 15 2009 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"241083"	"0.39"	"United States"	"Columbus"	""
"E03694"	"Elena Patterson"	"Vice President"	"Finance"	"Speciality Products"	"Female"	"Black"	"38"	"Fri Nov 09 2018 00:00:00 GMT-0500 (アメリカ東部標準時)"	"223805"	"0.36"	"United States"	"Chicago"	""
"E01123"	"Madison Nelson"	"Director"	"Accounting"	"Corporate"	"Female"	"Caucasian"	"27"	"Fri Jul 16 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"161759"	"0.16"	"United States"	"Miami"	""
"E01366"	"William Walker"	"Computer Systems Manager"	"IT"	"Research & Development"	"Male"	"Black"	"40"	"Sun Feb 24 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"95899"	"0.1"	"United States"	"Columbus"	"Mon Mar 08 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E04005"	"Lincoln Wong"	"Sr. Analyst"	"Finance"	"Corporate"	"Male"	"Asian"	"49"	"Fri Jun 07 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"80700"	"0"	"United States"	"Columbus"	""
"E02770"	"James Huang"	"Manager"	"Human Resources"	"Speciality Products"	"Male"	"Asian"	"54"	"Tue Mar 11 1997 00:00:00 GMT-0500 (アメリカ東部標準時)"	"128136"	"0.05"	"China"	"Beijing"	""
"E04018"	"Emery Ford"	"Analyst II"	"Marketing"	"Corporate"	"Female"	"Caucasian"	"39"	"Tue Apr 18 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"58745"	"0"	"United States"	"Austin"	""
"E01591"	"Paisley Trinh"	"Technical Architect"	"IT"	"Corporate"	"Female"	"Asian"	"57"	"Mon May 04 1992 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"76202"	"0"	"United States"	"Austin"	"Sun Dec 18 1994 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E04940"	"Hudson Williams"	"Vice President"	"Sales"	"Speciality Products"	"Male"	"Black"	"36"	"Mon Mar 19 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"195200"	"0.36"	"United States"	"Austin"	""
"E03465"	"Harper Phan"	"Analyst II"	"Finance"	"Manufacturing"	"Female"	"Asian"	"45"	"Wed Dec 07 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"71454"	"0"	"China"	"Shanghai"	""
"E03870"	"Madeline Allen"	"Cloud Infrastructure Architect"	"IT"	"Manufacturing"	"Female"	"Caucasian"	"30"	"Mon Feb 03 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"94652"	"0"	"United States"	"Seattle"	""
"E01927"	"Charles Moore"	"Technical Architect"	"IT"	"Manufacturing"	"Male"	"Black"	"34"	"Tue Feb 16 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"63411"	"0"	"United States"	"Miami"	""
"E03064"	"Lincoln Fong"	"Analyst II"	"Sales"	"Speciality Products"	"Male"	"Asian"	"31"	"Mon Feb 17 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"67171"	"0"	"China"	"Chongqing"	"Sat May 01 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E01883"	"Isla Guzman"	"Sr. Manger"	"Accounting"	"Speciality Products"	"Female"	"Latino"	"28"	"Sat Jul 06 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"152036"	"0.15"	"Brazil"	"Rio de Janerio"	""
"E03984"	"Hailey Foster"	"Controls Engineer"	"Engineering"	"Manufacturing"	"Female"	"Black"	"55"	"Sun Mar 21 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"95562"	"0"	"United States"	"Chicago"	""
"E00446"	"Hudson Hill"	"Sr. Analyst"	"Sales"	"Research & Development"	"Male"	"Caucasian"	"30"	"Mon Nov 04 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"96092"	"0"	"United States"	"Austin"	""
"E02825"	"Wyatt Li"	"Vice President"	"Engineering"	"Manufacturing"	"Male"	"Asian"	"63"	"Mon Jun 03 2013 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"254289"	"0.39"	"United States"	"Chicago"	""
"E04174"	"Maverick Henry"	"Computer Systems Manager"	"IT"	"Research & Development"	"Male"	"Caucasian"	"26"	"Wed Jul 10 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"69110"	"0.05"	"United States"	"Chicago"	""
"E01899"	"Xavier Jackson"	"Vice President"	"Marketing"	"Speciality Products"	"Male"	"Caucasian"	"52"	"Tue Jun 11 2002 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"236314"	"0.34"	"United States"	"Miami"	""
"E02562"	"Christian Medina"	"Analyst"	"Marketing"	"Corporate"	"Male"	"Latino"	"51"	"Tue Jun 19 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"45206"	"0"	"United States"	"Columbus"	""
"E01006"	"Autumn Leung"	"Vice President"	"Finance"	"Research & Development"	"Female"	"Asian"	"25"	"Mon Nov 15 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"210708"	"0.33"	"United States"	"Chicago"	""
"E02903"	"Robert Vazquez"	"System Administrator"	"IT"	"Corporate"	"Male"	"Latino"	"40"	"Sun Sep 26 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"87770"	"0"	"United States"	"Austin"	""
"E03642"	"Aria Roberts"	"Manager"	"Accounting"	"Corporate"	"Female"	"Caucasian"	"38"	"Wed Aug 12 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"106858"	"0.05"	"United States"	"Seattle"	""
"E02884"	"Axel Johnson"	"Director"	"Human Resources"	"Corporate"	"Male"	"Caucasian"	"60"	"Tue Apr 14 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"155788"	"0.17"	"United States"	"Seattle"	""
"E00701"	"Madeline Garcia"	"Sr. Business Partner"	"Human Resources"	"Speciality Products"	"Female"	"Latino"	"45"	"Fri Apr 26 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"74891"	"0"	"Brazil"	"Rio de Janerio"	""
"E04720"	"Christopher Chung"	"Controls Engineer"	"Engineering"	"Corporate"	"Male"	"Asian"	"28"	"Sat Dec 18 2021 00:00:00 GMT-0500 (アメリカ東部標準時)"	"95670"	"0"	"United States"	"Phoenix"	""
"E01985"	"Eliana Turner"	"Account Representative"	"Sales"	"Research & Development"	"Female"	"Black"	"65"	"Fri Sep 29 2000 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"67837"	"0"	"United States"	"Austin"	""
"E03273"	"Daniel Shah"	"Analyst II"	"Sales"	"Research & Development"	"Male"	"Asian"	"41"	"Fri Jun 04 2010 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"72425"	"0"	"China"	"Beijing"	""
"E02415"	"Penelope Gonzalez"	"Sr. Analyst"	"Sales"	"Corporate"	"Female"	"Latino"	"52"	"Sun Oct 16 1994 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"93103"	"0"	"United States"	"Phoenix"	""
"E02877"	"Mila Allen"	"Controls Engineer"	"Engineering"	"Corporate"	"Female"	"Caucasian"	"56"	"Wed Oct 14 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"76272"	"0"	"United States"	"Miami"	"Fri Oct 22 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E00091"	"Emilia Chu"	"Analyst II"	"Finance"	"Manufacturing"	"Female"	"Asian"	"48"	"Tue Jun 24 2003 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"55760"	"0"	"United States"	"Austin"	""
"E02563"	"Emily Clark"	"Vice President"	"Accounting"	"Corporate"	"Female"	"Caucasian"	"36"	"Mon Jan 13 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"253294"	"0.4"	"United States"	"Miami"	""
"E04221"	"Roman King"	"Analyst II"	"Finance"	"Corporate"	"Male"	"Caucasian"	"60"	"Thu Aug 16 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"58671"	"0"	"United States"	"Columbus"	""
"E04887"	"Emery Do"	"Account Representative"	"Sales"	"Research & Development"	"Female"	"Asian"	"40"	"Fri Mar 16 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"55457"	"0"	"United States"	"Columbus"	""
"E03170"	"Autumn Thao"	"Account Representative"	"Sales"	"Manufacturing"	"Female"	"Asian"	"63"	"Tue Sep 26 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"72340"	"0"	"United States"	"Phoenix"	"Wed Apr 03 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E01636"	"Naomi Coleman"	"Manager"	"Marketing"	"Corporate"	"Female"	"Caucasian"	"29"	"Wed Nov 02 2016 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"122054"	"0.06"	"United States"	"Phoenix"	""
"E01387"	"Cora Zheng"	"Director"	"IT"	"Manufacturing"	"Female"	"Asian"	"27"	"Wed Jan 03 2018 00:00:00 GMT-0500 (アメリカ東部標準時)"	"167100"	"0.2"	"China"	"Chengdu"	""
"E01363"	"Ayla Daniels"	"Technical Architect"	"IT"	"Corporate"	"Female"	"Caucasian"	"53"	"Wed Apr 23 1997 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"78153"	"0"	"United States"	"Miami"	""
"E02249"	"Allison Daniels"	"Manager"	"Finance"	"Manufacturing"	"Female"	"Caucasian"	"37"	"Tue Apr 14 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"103524"	"0.09"	"United States"	"Phoenix"	""
"E02987"	"Mateo Harris"	"Manager"	"IT"	"Corporate"	"Male"	"Caucasian"	"30"	"Sat Aug 05 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"119906"	"0.05"	"United States"	"Columbus"	""
"E03655"	"Samantha Rogers"	"Analyst"	"Marketing"	"Speciality Products"	"Female"	"Caucasian"	"28"	"Fri Jan 17 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"	"45061"	"0"	"United States"	"Miami"	""
"E04048"	"Julian Lee"	"IT Systems Architect"	"IT"	"Corporate"	"Male"	"Asian"	"51"	"Fri Jan 17 2003 00:00:00 GMT-0500 (アメリカ東部標準時)"	"91399"	"0"	"United States"	"Seattle"	""
"E03626"	"Nicholas Avila"	"Enterprise Architect"	"IT"	"Research & Development"	"Male"	"Latino"	"28"	"Thu Sep 28 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"97336"	"0"	"United States"	"Austin"	""
"E03694"	"Hailey Watson"	"Sr. Manger"	"Accounting"	"Corporate"	"Female"	"Black"	"31"	"Fri Jan 20 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"124629"	"0.1"	"United States"	"Columbus"	""
"E02920"	"Willow Woods"	"Vice President"	"Human Resources"	"Speciality Products"	"Female"	"Caucasian"	"28"	"Sun Jul 25 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"231850"	"0.39"	"United States"	"Miami"	""
"E03220"	"Alexander Gonzales"	"Manager"	"Accounting"	"Research & Development"	"Male"	"Latino"	"34"	"Mon Jun 04 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"128329"	"0.08"	"United States"	"Phoenix"	""
"E01347"	"Aiden Gonzales"	"Vice President"	"Marketing"	"Speciality Products"	"Male"	"Latino"	"44"	"Sun Mar 28 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"186033"	"0.34"	"Brazil"	"Sao Paulo"	""
"E03968"	"Joshua Chin"	"Sr. Manger"	"Marketing"	"Manufacturing"	"Male"	"Asian"	"60"	"Mon Jul 26 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"121480"	"0.14"	"United States"	"Phoenix"	""
"E04299"	"Paisley Hall"	"Director"	"Human Resources"	"Speciality Products"	"Female"	"Caucasian"	"41"	"Fri May 21 2010 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"153275"	"0.24"	"United States"	"Columbus"	""
"E01150"	"Allison Leung"	"Sr. Analyst"	"Sales"	"Research & Development"	"Female"	"Asian"	"62"	"Mon May 18 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"97830"	"0"	"United States"	"Austin"	""
"E03774"	"Hannah Mejia"	"Vice President"	"Marketing"	"Corporate"	"Female"	"Latino"	"47"	"Sat Mar 13 1999 00:00:00 GMT-0500 (アメリカ東部標準時)"	"239394"	"0.32"	"United States"	"Austin"	""
"E01638"	"Elizabeth Huang"	"Analyst"	"Finance"	"Speciality Products"	"Female"	"Asian"	"62"	"Fri Sep 20 2002 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"49738"	"0"	"China"	"Beijing"	""
"E01877"	"Abigail Garza"	"Analyst"	"Accounting"	"Manufacturing"	"Female"	"Latino"	"33"	"Sun May 27 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"45049"	"0"	"United States"	"Seattle"	""
"E01193"	"Raelynn Lu"	"Director"	"Finance"	"Research & Development"	"Female"	"Asian"	"27"	"Tue May 26 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"153628"	"0.29"	"China"	"Chongqing"	"Sat Dec 12 2020 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E01789"	"Charles Luu"	"Sr. Manger"	"Sales"	"Manufacturing"	"Male"	"Asian"	"25"	"Tue Jun 15 2021 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"142731"	"0.11"	"China"	"Shanghai"	"Fri Jun 03 2022 00:00:00 GMT-0400 (アメリカ東部夏時間)"
"E01422"	"Lydia Espinoza"	"Sr. Manger"	"Marketing"	"Speciality Products"	"Female"	"Latino"	"29"	"Fri May 15 2020 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"137106"	"0.12"	"Brazil"	"Sao Paulo"	""
"E00440"	"Adeline Thao"	"Vice President"	"Finance"	"Corporate"	"Female"	"Asian"	"54"	"Wed Sep 05 2007 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"183239"	"0.32"	"United States"	"Seattle"	""
"E00145"	"Kinsley Dixon"	"Analyst"	"Accounting"	"Manufacturing"	"Female"	"Caucasian"	"28"	"Sat May 25 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"45819"	"0"	"United States"	"Miami"	""
"E04150"	"Natalia Vu"	"Analyst"	"Accounting"	"Research & Development"	"Female"	"Asian"	"54"	"Fri Dec 29 2006 00:00:00 GMT-0500 (アメリカ東部標準時)"	"55518"	"0"	"United States"	"Columbus"	""
"E02846"	"Julia Mai"	"Manager"	"Marketing"	"Manufacturing"	"Female"	"Asian"	"50"	"Sun Mar 11 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"108134"	"0.1"	"China"	"Shanghai"	""
"E04247"	"Camila Evans"	"Manager"	"Marketing"	"Research & Development"	"Female"	"Black"	"55"	"Sun Dec 20 1992 00:00:00 GMT-0500 (アメリカ東部標準時)"	"113950"	"0.09"	"United States"	"Miami"	""
"E02613"	"Everly Lai"	"Vice President"	"Marketing"	"Speciality Products"	"Female"	"Asian"	"52"	"Wed Apr 01 1998 00:00:00 GMT-0500 (アメリカ東部標準時)"	"182035"	"0.3"	"United States"	"Chicago"	""
"E03349"	"Adam He"	"Director"	"Accounting"	"Speciality Products"	"Male"	"Asian"	"35"	"Wed Aug 16 2017 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"181356"	"0.23"	"China"	"Beijing"	""
"E03648"	"Vivian Hunter"	"Account Representative"	"Sales"	"Corporate"	"Female"	"Black"	"26"	"Wed Aug 21 2019 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"66084"	"0"	"United States"	"Seattle"	""
"E02192"	"Lucy Avila"	"Solutions Architect"	"IT"	"Speciality Products"	"Female"	"Latino"	"43"	"Thu Apr 22 2010 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"76912"	"0"	"Brazil"	"Sao Paulo"	""
"E03981"	"Eliana Li"	"Test Engineer"	"Engineering"	"Research & Development"	"Female"	"Asian"	"63"	"Mon May 07 2018 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"67987"	"0"	"United States"	"Miami"	""
"E03262"	"Logan Mitchell"	"Analyst II"	"Marketing"	"Manufacturing"	"Male"	"Caucasian"	"65"	"Sat Aug 20 2005 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"59833"	"0"	"United States"	"Columbus"	""
"E02716"	"Dominic Dinh"	"Sr. Manger"	"Marketing"	"Speciality Products"	"Male"	"Asian"	"45"	"Mon Apr 11 2005 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"128468"	"0.11"	"United States"	"Chicago"	""
"E00245"	"Lucas Daniels"	"Manager"	"Sales"	"Corporate"	"Male"	"Black"	"42"	"Sun May 29 2011 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"102440"	"0.06"	"United States"	"Chicago"	""
"E04123"	"Andrew Holmes"	"Vice President"	"IT"	"Speciality Products"	"Male"	"Black"	"59"	"Thu Dec 30 2010 00:00:00 GMT-0500 (アメリカ東部標準時)"	"246619"	"0.36"	"United States"	"Miami"	""
"E03471"	"Julia Sandoval"	"Manager"	"Human Resources"	"Corporate"	"Female"	"Latino"	"42"	"Sun Nov 19 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"101143"	"0.06"	"United States"	"Miami"	""
"E00717"	"Kennedy Vargas"	"Business Partner"	"Human Resources"	"Manufacturing"	"Female"	"Latino"	"45"	"Fri Oct 14 2005 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"51404"	"0"	"Brazil"	"Manaus"	"Sun Dec 06 2009 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E01966"	"Thomas Williams"	"Field Engineer"	"Engineering"	"Speciality Products"	"Male"	"Caucasian"	"45"	"Sat Nov 21 2015 00:00:00 GMT-0500 (アメリカ東部標準時)"	"87292"	"0"	"United States"	"Columbus"	""
"E03683"	"Raelynn Hong"	"Director"	"Marketing"	"Speciality Products"	"Female"	"Asian"	"28"	"Wed Dec 11 2019 00:00:00 GMT-0500 (アメリカ東部標準時)"	"182321"	"0.28"	"China"	"Beijing"	""
"E03694"	"Eli Reed"	"Systems Analyst"	"IT"	"Corporate"	"Male"	"Caucasian"	"51"	"Thu Feb 27 2014 00:00:00 GMT-0500 (アメリカ東部標準時)"	"53929"	"0"	"United States"	"Miami"	"Fri Dec 22 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"
"E04766"	"Lyla Yoon"	"Vice President"	"Accounting"	"Manufacturing"	"Female"	"Asian"	"38"	"Thu Dec 13 2012 00:00:00 GMT-0500 (アメリカ東部標準時)"	"191571"	"0.32"	"United States"	"Austin"	""
"E01465"	"Hannah White"	"Sr. Manger"	"Accounting"	"Corporate"	"Female"	"Caucasian"	"62"	"Fri Jan 30 2009 00:00:00 GMT-0500 (アメリカ東部標準時)"	"150555"	"0.13"	"United States"	"Phoenix"	""
"E00206"	"Theodore Xi"	"Manager"	"Finance"	"Corporate"	"Male"	"Asian"	"52"	"Mon Oct 05 2009 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"122890"	"0.07"	"China"	"Shanghai"	""
"E04088"	"Ezra Liang"	"Vice President"	"Finance"	"Research & Development"	"Male"	"Asian"	"52"	"Mon May 26 1997 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"216999"	"0.37"	"United States"	"Miami"	""
"E02066"	"Grayson Yee"	"Manager"	"Human Resources"	"Corporate"	"Male"	"Asian"	"48"	"Thu Jul 16 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"110565"	"0.09"	"China"	"Beijing"	""
"E03227"	"Eli Richardson"	"IT Coordinator"	"IT"	"Speciality Products"	"Male"	"Caucasian"	"38"	"Sun Apr 19 2015 00:00:00 GMT-0400 (アメリカ東部夏時間)"	"48762"	"0"	"United States"	"Seattle"	""
"E03364"	"Audrey Lee"	"Development Engineer"	"Engineering"	"Speciality Products"	"Female"	"Asian"	"51"	"Sat Feb 11 2017 00:00:00 GMT-0500 (アメリカ東部標準時)"	"87036"	"0"	"China"	"Chongqing"	""
"E00607"	"Jameson Allen"	"Director"	"Marketing"	"Speciality Products"	"Male"	"Caucasian"	"32"	"Mon Nov 28 2016 00:00:00 GMT-0500 (アメリカ東部標準時)"	"177443"	"0.16"	"United States"	"Seattle"	""
